Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights_Stayed,Room_Type,Nightly_Rate_NGN,Discount_Percent,Discounted_Nightly_Rate_NGN,Total_Revenue_NGN,Client_Segment,Company_Name,Booking_Channel,Booking_Status,Guest_Nationality,Number_of_Guests,Payment_Method,Sales_Rep,Month,Year,Quarter_Old,Quarter
BK03930,2023-09-24,2023-10-21,2023-10-23,2,Executive,124434,20,99547,199094,Corporate,Conoil,Travel Agent,Completed,British,3,Corporate Account,Direct Booking,October,2023,%Q,Q4
BK03931,2023-11-02,2023-11-19,2023-11-27,8,Presidential,269759,0,269759,2158072,Airline Crew,Access Bank,Corporate Agreement,Confirmed,Chinese,4,Credit Card,Emeka Okonkwo,November,2023,%Q,Q4
BK03932,2023-03-07,2023-04-04,2023-04-13,9,Presidential,311905,0,311905,2807145,Group,Individual Guest,Corporate Agreement,Completed,Nigerian,1,Corporate Account,Emeka Okonkwo,April,2023,%Q,Q2
BK03933,2023-05-08,2023-06-13,2023-06-18,5,Deluxe,73588,5,69909,349543,Leisure,Individual Guest,Corporate Agreement,Completed,British,2,Cash,Tunde Adeyemi,June,2023,%Q,Q2
BK03934,2024-06-26,2024-07-13,2024-07-14,1,Executive,95179,15,80902,80902,Corporate,Transcorp Hotels,Direct,Completed,Nigerian,3,Corporate Account,Fatima Bello,July,2024,%Q,Q3
BK03935,2024-07-20,2024-08-16,2024-08-19,3,Presidential,286585,0,286585,859755,MICE,Guinness Nigeria,Walk In,Completed,Nigerian,4,Cash,Tunde Adeyemi,August,2024,%Q,Q3
BK03936,2023-05-01,2023-05-25,2023-05-31,6,Executive,107097,10,96387,578324,Airline Crew,Shell Nigeria,Direct,Completed,British,3,Corporate Account,Chioma Eze,May,2023,%Q,Q2
BK03937,2023-04-14,2023-04-28,2023-05-04,6,Deluxe,93122,15,79154,474922,Corporate,Glo Mobile,Online Travel Agent,Completed,Nigerian,3,Bank Transfer,Fatima Bello,April,2023,%Q,Q2
BK03938,2024-06-08,2024-07-04,2024-07-08,4,Presidential,262105,0,262105,0,Group,Individual Guest,Direct,Cancelled,French,4,Credit Card,Amaka Osei,July,2024,%Q,Q3
BK03939,2024-10-23,2024-10-31,2024-11-04,4,Presidential,385156,15,327383,1309530,Corporate,FBN Holdings,Corporate Agreement,Completed,German,1,Corporate Account,Emeka Okonkwo,October,2024,%Q,Q4
BK03940,2023-02-12,2023-02-14,2023-02-21,7,Standard,61342,10,55208,386455,Corporate,FAAN,Direct,Confirmed,Nigerian,1,Bank Transfer,Emeka Okonkwo,February,2023,%Q,Q1
BK03941,2024-07-13,2024-08-28,2024-08-30,2,Executive,115242,20,92194,0,Government,UBA Group,Corporate Agreement,Cancelled,Nigerian,2,Corporate Account,Direct Booking,August,2024,%Q,Q3
BK03942,2024-11-23,2024-12-20,2024-12-28,8,Deluxe,72599,15,61709,493673,Government,Transcorp Hotels,Travel Agent,Completed,Ghanaian,3,Cash,Direct Booking,December,2024,%Q,Q4
BK03943,2024-05-01,2024-05-28,2024-06-04,7,Standard,62154,10,55939,391570,Corporate,Honeywell Group,Direct,Completed,Nigerian,1,Credit Card,Chioma Eze,May,2024,%Q,Q2
BK03944,2023-03-07,2023-04-22,2023-05-04,12,Presidential,381888,0,381888,0,Leisure,Individual Guest,Direct,Cancelled,Nigerian,1,Credit Card,Fatima Bello,April,2023,%Q,Q2
BK03945,2023-04-05,2023-05-20,2023-05-24,4,Deluxe,88882,0,88882,355528,MICE,Chevron Nigeria,Corporate Agreement,Confirmed,Nigerian,2,Bank Transfer,Emeka Okonkwo,May,2023,%Q,Q2
BK03946,2024-11-08,2024-11-08,2024-11-20,12,Suite,167079,10,150371,1804453,Corporate,Flour Mills Nigeria,Online Travel Agent,Completed,Nigerian,3,Bank Transfer,Emeka Okonkwo,November,2024,%Q,Q4
BK03947,2023-02-23,2023-04-24,2023-05-06,12,Executive,119895,0,119895,1438740,Leisure,Individual Guest,Online Travel Agent,Completed,British,1,POS,Tunde Adeyemi,April,2023,%Q,Q2
BK03948,2023-12-26,2024-02-16,2024-02-27,11,Suite,144286,5,137072,1507789,Leisure,Individual Guest,Walk In,Completed,Ghanaian,3,Corporate Account,Emeka Okonkwo,February,2024,%Q,Q1
BK03949,2024-02-23,2024-03-19,2024-03-26,7,Suite,151500,10,136350,954450,Airline Crew,Conoil,Direct,Completed,Nigerian,2,Cash,Direct Booking,March,2024,%Q,Q1
BK03950,2024-03-01,2024-03-22,2024-03-27,5,Suite,132127,20,105702,528508,Corporate,Nigerian Ports Authority,Corporate Agreement,Confirmed,Nigerian,2,POS,Emeka Okonkwo,March,2024,%Q,Q1
BK03951,2024-06-24,2024-07-25,2024-08-03,9,Deluxe,85336,0,85336,768024,Leisure,Individual Guest,Direct,Completed,Nigerian,3,POS,Amaka Osei,July,2024,%Q,Q3
BK03952,2024-02-19,2024-02-29,2024-03-10,10,Presidential,390564,0,390564,3905640,Leisure,Individual Guest,Corporate Agreement,Completed,Nigerian,1,Cash,Direct Booking,February,2024,%Q,Q1
BK03953,2023-12-26,2024-01-25,2024-02-07,13,Deluxe,80003,0,80003,1040039,Leisure,Individual Guest,Direct,Completed,Nigerian,3,Bank Transfer,Tunde Adeyemi,January,2024,%Q,Q1
BK03954,2023-02-21,2023-02-26,2023-03-02,4,Presidential,299785,0,299785,0,Airline Crew,PZ Cussons,Direct,No Show,Nigerian,3,POS,Amaka Osei,February,2023,%Q,Q1
BK03955,2024-01-30,2024-02-15,2024-02-21,6,Presidential,389402,0,389402,2336412,Corporate,Honeywell Group,Direct,Completed,Nigerian,4,POS,Tunde Adeyemi,February,2024,%Q,Q1
BK03956,2023-12-01,2023-12-18,2023-12-20,2,Deluxe,83502,0,83502,167004,Group,Individual Guest,Online Travel Agent,Completed,American,3,Credit Card,Fatima Bello,December,2023,%Q,Q4
BK03957,2024-02-12,2024-04-08,2024-04-18,10,Presidential,302355,5,287237,2872372,Group,Individual Guest,Walk In,Completed,American,4,Cash,Chioma Eze,April,2024,%Q,Q2
BK03958,2024-07-30,2024-09-24,2024-10-01,7,Deluxe,91530,10,82377,576639,Airline Crew,9mobile,Corporate Agreement,Completed,Nigerian,4,Bank Transfer,Chioma Eze,September,2024,%Q,Q3
BK03959,2023-03-26,2023-05-25,2023-05-31,6,Executive,98008,0,98008,588048,Group,Individual Guest,Corporate Agreement,Completed,German,2,Corporate Account,Direct Booking,May,2023,%Q,Q2
BK03960,2024-02-20,2024-03-10,2024-03-20,10,Executive,122584,0,122584,0,Group,Individual Guest,Direct,Cancelled,Ghanaian,3,POS,Direct Booking,March,2024,%Q,Q1
BK03961,2024-01-22,2024-03-17,2024-03-26,9,Suite,174821,0,174821,0,Corporate,Oando PLC,Online Travel Agent,Cancelled,American,1,Bank Transfer,Fatima Bello,March,2024,%Q,Q1
BK03962,2023-03-17,2023-05-15,2023-05-26,11,Executive,100051,0,100051,1100561,Group,Individual Guest,Travel Agent,Confirmed,British,1,Credit Card,Direct Booking,May,2023,%Q,Q2
BK03963,2024-06-07,2024-07-06,2024-07-17,11,Deluxe,73304,15,62308,685392,Government,Unilever Nigeria,Travel Agent,Completed,British,3,Bank Transfer,Fatima Bello,July,2024,%Q,Q3
BK03964,2023-12-06,2024-01-27,2024-01-30,3,Suite,173445,5,164773,494318,Airline Crew,FBN Holdings,Direct,Completed,Nigerian,4,Cash,Emeka Okonkwo,January,2024,%Q,Q1
BK03965,2023-06-22,2023-08-11,2023-08-22,11,Deluxe,89714,10,80743,888169,Corporate,9mobile,Direct,Confirmed,Nigerian,2,Corporate Account,Tunde Adeyemi,August,2023,%Q,Q3
BK03966,2023-08-01,2023-09-04,2023-09-15,11,Standard,54060,0,54060,594660,Corporate,Dangote Group,Online Travel Agent,Completed,Chinese,3,POS,Fatima Bello,September,2023,%Q,Q3
BK03967,2024-09-23,2024-11-19,2024-11-24,5,Deluxe,72008,10,64807,324036,Corporate,UBA Group,Direct,Completed,Chinese,3,Corporate Account,Amaka Osei,November,2024,%Q,Q4
BK03968,2023-01-01,2023-01-15,2023-01-28,13,Presidential,305668,0,305668,0,Group,Individual Guest,Direct,No Show,Nigerian,4,POS,Fatima Bello,January,2023,%Q,Q1
BK03969,2023-05-07,2023-05-24,2023-05-29,5,Standard,54905,10,49414,247072,Government,Julius Berger,Walk In,Confirmed,Nigerian,2,Bank Transfer,Emeka Okonkwo,May,2023,%Q,Q2
BK03970,2024-10-11,2024-11-24,2024-11-30,6,Deluxe,74234,5,70522,423134,MICE,Honeywell Group,Corporate Agreement,Completed,Nigerian,3,Cash,Chioma Eze,November,2024,%Q,Q4
BK03971,2024-01-15,2024-02-12,2024-02-14,2,Deluxe,84542,0,84542,169084,Leisure,Individual Guest,Online Travel Agent,Completed,Nigerian,4,Cash,Amaka Osei,February,2024,%Q,Q1
BK03972,2023-06-08,2023-07-04,2023-07-11,7,Executive,101930,5,96834,677834,Corporate,PZ Cussons,Travel Agent,Completed,British,3,POS,Tunde Adeyemi,July,2023,%Q,Q3
BK03973,2024-04-15,2024-04-18,2024-04-30,12,Deluxe,72260,15,61421,0,Corporate,Nigerian Breweries,Direct,Cancelled,Kenyan,1,Credit Card,Direct Booking,April,2024,%Q,Q2
BK03974,2023-05-03,2023-06-11,2023-06-19,8,Presidential,336654,0,336654,2693232,Leisure,Individual Guest,Travel Agent,Completed,Nigerian,1,POS,Tunde Adeyemi,June,2023,%Q,Q2
BK03975,2024-08-02,2024-09-09,2024-09-23,14,Standard,52243,10,47019,658262,Leisure,Individual Guest,Corporate Agreement,Confirmed,Nigerian,2,Cash,Emeka Okonkwo,September,2024,%Q,Q3
BK03976,2024-11-21,2024-12-14,2024-12-27,13,Suite,150274,0,150274,1953562,Group,Individual Guest,Direct,Confirmed,Nigerian,4,Bank Transfer,Direct Booking,December,2024,%Q,Q4
BK03977,2023-05-09,2023-07-01,2023-07-02,1,Executive,116312,0,116312,116312,Leisure,Individual Guest,Corporate Agreement,Confirmed,Ghanaian,3,Corporate Account,Tunde Adeyemi,July,2023,%Q,Q3
BK03978,2024-01-19,2024-02-06,2024-02-11,5,Suite,133779,5,127090,635450,MICE,Federal Ministry of Works,Direct,Completed,Nigerian,1,Bank Transfer,Direct Booking,February,2024,%Q,Q1
BK03979,2024-09-26,2024-10-06,2024-10-09,3,Executive,121081,10,108973,0,Group,Individual Guest,Direct,No Show,Nigerian,4,POS,Direct Booking,October,2024,%Q,Q4
BK03980,2023-10-25,2023-11-24,2023-12-05,11,Standard,46847,10,42162,0,Group,Individual Guest,Online Travel Agent,Cancelled,Nigerian,1,Bank Transfer,Amaka Osei,November,2023,%Q,Q4
BK03981,2023-01-03,2023-02-14,2023-02-15,1,Executive,108874,0,108874,108874,Group,Individual Guest,Online Travel Agent,Confirmed,Kenyan,4,Corporate Account,Direct Booking,February,2023,%Q,Q1
BK03982,2023-09-25,2023-10-18,2023-10-25,7,Presidential,358314,10,322483,2257378,Corporate,Chevron Nigeria,Online Travel Agent,Completed,Nigerian,3,Credit Card,Amaka Osei,October,2023,%Q,Q4
BK03983,2024-02-23,2024-03-07,2024-03-18,11,Deluxe,76023,0,76023,836253,Group,Individual Guest,Online Travel Agent,Completed,South African,3,Corporate Account,Direct Booking,March,2024,%Q,Q1
BK03984,2023-10-23,2023-12-09,2023-12-14,5,Executive,108152,0,108152,540760,Corporate,Oando PLC,Direct,Completed,Indian,3,POS,Amaka Osei,December,2023,%Q,Q4
BK03985,2024-04-20,2024-05-26,2024-06-02,7,Executive,118525,0,118525,829675,Group,Individual Guest,Walk In,Completed,Nigerian,1,Bank Transfer,Emeka Okonkwo,May,2024,%Q,Q2
BK03986,2024-11-25,2024-12-23,2024-12-27,4,Suite,130056,5,123553,494213,Corporate,Lagos State Government,Online Travel Agent,Completed,British,2,Bank Transfer,Amaka Osei,December,2024,%Q,Q4
BK03987,2023-05-06,2023-05-11,2023-05-17,6,Suite,142184,0,142184,853104,Leisure,Individual Guest,Corporate Agreement,Completed,Ghanaian,2,Corporate Account,Tunde Adeyemi,May,2023,%Q,Q2
BK03988,2024-04-15,2024-05-11,2024-05-18,7,Standard,53946,20,43157,302098,Corporate,Shell Nigeria,Online Travel Agent,Completed,Nigerian,1,Corporate Account,Fatima Bello,May,2024,%Q,Q2
BK03989,2023-01-30,2023-03-21,2023-03-25,4,Executive,105174,5,99915,399661,Corporate,Shell Nigeria,Corporate Agreement,Confirmed,Nigerian,3,Credit Card,Direct Booking,March,2023,%Q,Q1
BK03990,2024-09-02,2024-09-12,2024-09-15,3,Presidential,346804,20,277443,832330,Corporate,GTCO,Travel Agent,Completed,British,4,Corporate Account,Amaka Osei,September,2024,%Q,Q3
BK03991,2023-10-26,2023-12-03,2023-12-07,4,Standard,62883,10,56595,226379,Leisure,Individual Guest,Corporate Agreement,Completed,American,4,Corporate Account,Emeka Okonkwo,December,2023,%Q,Q4
BK03992,2023-01-01,2023-01-25,2023-01-26,1,Executive,128146,15,108924,108924,Corporate,GTCO,Walk In,Completed,Nigerian,2,POS,Chioma Eze,January,2023,%Q,Q1
BK03993,2024-12-01,2024-12-01,2024-12-15,14,Presidential,331080,10,297972,4171608,Corporate,Federal Ministry of Works,Travel Agent,Completed,South African,3,Bank Transfer,Direct Booking,December,2024,%Q,Q4
BK03994,2024-07-26,2024-08-16,2024-08-19,3,Executive,105824,0,105824,317472,Leisure,Individual Guest,Online Travel Agent,Completed,British,2,Credit Card,Tunde Adeyemi,August,2024,%Q,Q3
BK03995,2024-02-11,2024-04-03,2024-04-15,12,Deluxe,85985,15,73087,877047,Corporate,GTCO,Travel Agent,Completed,Chinese,2,POS,Direct Booking,April,2024,%Q,Q2
BK03996,2023-01-14,2023-02-26,2023-03-10,12,Suite,150639,0,150639,0,Corporate,PZ Cussons,Direct,No Show,Kenyan,4,Corporate Account,Emeka Okonkwo,February,2023,%Q,Q1
BK03997,2023-02-11,2023-02-17,2023-02-23,6,Suite,159288,10,143359,860155,Group,Individual Guest,Online Travel Agent,Completed,German,2,Corporate Account,Fatima Bello,February,2023,%Q,Q1
BK03998,2024-05-29,2024-07-16,2024-07-23,7,Presidential,386780,10,348102,2436714,Airline Crew,Chevron Nigeria,Direct,Completed,French,2,Bank Transfer,Chioma Eze,July,2024,%Q,Q3
BK03999,2023-12-02,2024-01-04,2024-01-06,2,Executive,116234,0,116234,232468,Leisure,Individual Guest,Corporate Agreement,Confirmed,Nigerian,2,POS,Fatima Bello,January,2024,%Q,Q1
BK04000,2023-03-30,2023-04-14,2023-04-23,9,Presidential,257250,15,218662,1967962,Corporate,Julius Berger,Online Travel Agent,Completed,Nigerian,4,Credit Card,Tunde Adeyemi,April,2023,%Q,Q2
BK04001,2024-08-24,2024-09-08,2024-09-21,13,Presidential,394450,0,394450,5127850,MICE,Access Bank,Travel Agent,Completed,Nigerian,4,Bank Transfer,Amaka Osei,September,2024,%Q,Q3
BK04002,2023-02-20,2023-04-09,2023-04-18,9,Suite,131821,15,112048,0,Corporate,Shell Nigeria,Direct,No Show,Nigerian,2,Credit Card,Amaka Osei,April,2023,%Q,Q2
BK04003,2024-09-01,2024-10-14,2024-10-27,13,Deluxe,92245,0,92245,1199185,Corporate,MTN Nigeria,Direct,Completed,Nigerian,2,Credit Card,Amaka Osei,October,2024,%Q,Q4
BK04004,2024-05-19,2024-07-16,2024-07-26,10,Executive,126713,15,107706,0,Corporate,Unilever Nigeria,Online Travel Agent,Cancelled,Nigerian,4,Bank Transfer,Tunde Adeyemi,July,2024,%Q,Q3
BK04005,2024-09-17,2024-10-12,2024-10-18,6,Presidential,253602,15,215562,1293370,Corporate,MTN Nigeria,Corporate Agreement,Completed,British,4,Bank Transfer,Direct Booking,October,2024,%Q,Q4
BK04006,2023-10-22,2023-12-17,2023-12-31,14,Deluxe,94830,0,94830,1327620,Corporate,UBA Group,Online Travel Agent,Completed,Nigerian,4,POS,Tunde Adeyemi,December,2023,%Q,Q4
BK04007,2023-12-28,2024-01-17,2024-01-19,2,Suite,167106,0,167106,334212,Leisure,Individual Guest,Direct,Completed,Nigerian,4,Bank Transfer,Direct Booking,January,2024,%Q,Q1
BK04008,2023-05-08,2023-05-17,2023-05-25,8,Presidential,298857,20,239086,1912685,Government,Flour Mills Nigeria,Corporate Agreement,Confirmed,American,1,POS,Direct Booking,May,2023,%Q,Q2
BK04009,2023-06-16,2023-07-26,2023-07-31,5,Presidential,279892,5,265897,0,Corporate,Lafarge Africa,Online Travel Agent,Cancelled,American,2,Cash,Amaka Osei,July,2023,%Q,Q3
BK04010,2023-09-25,2023-09-29,2023-10-11,12,Presidential,311193,0,311193,0,Corporate,9mobile,Online Travel Agent,Cancelled,Nigerian,2,Bank Transfer,Tunde Adeyemi,September,2023,%Q,Q3
BK04011,2023-08-08,2023-08-14,2023-08-16,2,Executive,125626,5,119345,238689,Leisure,Individual Guest,Direct,Completed,Indian,2,Credit Card,Direct Booking,August,2023,%Q,Q3
BK04012,2024-05-19,2024-05-20,2024-05-31,11,Standard,47734,0,47734,525074,Leisure,Individual Guest,Direct,Completed,Nigerian,4,POS,Emeka Okonkwo,May,2024,%Q,Q2
BK04013,2024-08-24,2024-09-04,2024-09-05,1,Suite,126281,5,119967,119967,Corporate,Lagos State Government,Travel Agent,Completed,Nigerian,2,Bank Transfer,Tunde Adeyemi,September,2024,%Q,Q3
BK04014,2023-01-06,2023-02-11,2023-02-21,10,Suite,125483,0,125483,1254830,Leisure,Individual Guest,Walk In,Completed,Nigerian,1,Cash,Amaka Osei,February,2023,%Q,Q1
BK04015,2023-06-14,2023-07-22,2023-07-24,2,Presidential,323665,10,291298,582597,MICE,Dangote Group,Direct,Completed,Nigerian,3,Bank Transfer,Chioma Eze,July,2023,%Q,Q3
BK04016,2023-10-20,2023-11-24,2023-11-27,3,Suite,147057,10,132351,397054,Government,Seplat Energy,Travel Agent,Confirmed,Nigerian,4,Corporate Account,Emeka Okonkwo,November,2023,%Q,Q4
BK04017,2023-01-01,2023-01-08,2023-01-17,9,Deluxe,70776,0,70776,636984,Group,Individual Guest,Corporate Agreement,Completed,Ghanaian,2,POS,Chioma Eze,January,2023,%Q,Q1
BK04018,2023-10-06,2023-12-02,2023-12-14,12,Standard,47759,10,42983,0,Leisure,Individual Guest,Direct,Cancelled,British,2,Credit Card,Emeka Okonkwo,December,2023,%Q,Q4
BK04019,2023-07-10,2023-07-11,2023-07-21,10,Standard,62928,10,56635,566352,Government,Nestle Nigeria,Direct,Confirmed,South African,3,Credit Card,Amaka Osei,July,2023,%Q,Q3
BK04020,2024-01-19,2024-03-13,2024-03-17,4,Executive,97033,15,82478,329912,Corporate,Conoil,Direct,Completed,Nigerian,1,Bank Transfer,Chioma Eze,March,2024,%Q,Q1
BK04021,2024-08-23,2024-10-15,2024-10-27,12,Suite,176089,5,167285,2007415,Airline Crew,Zenith Bank,Online Travel Agent,Completed,American,3,POS,Chioma Eze,October,2024,%Q,Q4
BK04022,2024-06-06,2024-08-03,2024-08-10,7,Presidential,395791,10,356212,0,Leisure,Individual Guest,Corporate Agreement,Cancelled,Nigerian,4,Bank Transfer,Chioma Eze,August,2024,%Q,Q3
BK04023,2023-01-01,2023-01-26,2023-01-31,5,Suite,155587,0,155587,777935,Group,Individual Guest,Online Travel Agent,Completed,American,1,POS,Amaka Osei,January,2023,%Q,Q1
BK04024,2023-02-12,2023-04-13,2023-04-26,13,Suite,173801,10,156421,2033472,Government,Federal Ministry of Works,Corporate Agreement,Completed,Nigerian,3,Bank Transfer,Emeka Okonkwo,April,2023,%Q,Q2
BK04025,2023-09-07,2023-10-02,2023-10-12,10,Standard,48159,5,45751,457510,Leisure,Individual Guest,Travel Agent,Completed,Nigerian,1,Cash,Chioma Eze,October,2023,%Q,Q4
BK04026,2024-03-02,2024-04-22,2024-05-05,13,Standard,49224,20,39379,511930,Government,Lafarge Africa,Direct,Completed,German,4,Cash,Tunde Adeyemi,April,2024,%Q,Q2
BK04027,2023-05-18,2023-06-16,2023-06-24,8,Deluxe,80570,10,72513,580104,MICE,Shell Nigeria,Walk In,Confirmed,British,3,Credit Card,Direct Booking,June,2023,%Q,Q2
BK04028,2024-07-01,2024-07-31,2024-08-09,9,Deluxe,81821,0,81821,736389,Group,Individual Guest,Walk In,Completed,Indian,2,POS,Fatima Bello,July,2024,%Q,Q3
BK04029,2024-09-14,2024-10-05,2024-10-17,12,Executive,96041,5,91239,1094867,Corporate,Flour Mills Nigeria,Travel Agent,Confirmed,Nigerian,4,Corporate Account,Fatima Bello,October,2024,%Q,Q4
BK04030,2024-08-10,2024-09-12,2024-09-25,13,Suite,170186,0,170186,2212418,Leisure,Individual Guest,Direct,Completed,American,2,POS,Tunde Adeyemi,September,2024,%Q,Q3
BK04031,2023-12-26,2024-02-07,2024-02-20,13,Suite,128576,0,128576,1671488,Group,Individual Guest,Corporate Agreement,Completed,British,4,Corporate Account,Direct Booking,February,2024,%Q,Q1
BK04032,2023-05-25,2023-06-09,2023-06-17,8,Suite,176788,0,176788,1414304,Corporate,PZ Cussons,Travel Agent,Completed,Chinese,1,Credit Card,Direct Booking,June,2023,%Q,Q2
BK04033,2024-02-13,2024-02-25,2024-03-03,7,Deluxe,78852,0,78852,551964,MICE,Unilever Nigeria,Travel Agent,Completed,Nigerian,3,Credit Card,Emeka Okonkwo,February,2024,%Q,Q1
BK04034,2023-06-05,2023-07-01,2023-07-15,14,Deluxe,83144,10,74830,0,Corporate,Federal Ministry of Works,Direct,Cancelled,Nigerian,3,Cash,Amaka Osei,July,2023,%Q,Q3
BK04035,2023-11-18,2024-01-08,2024-01-14,6,Standard,55042,10,49538,297227,Corporate,UBA Group,Direct,Completed,Nigerian,3,Cash,Chioma Eze,January,2024,%Q,Q1
BK04036,2024-07-05,2024-08-04,2024-08-10,6,Suite,130924,0,130924,785544,MICE,Access Bank,Online Travel Agent,Completed,Nigerian,4,Cash,Direct Booking,August,2024,%Q,Q3
BK04037,2024-04-05,2024-06-01,2024-06-03,2,Suite,124888,10,112399,224798,Corporate,Unilever Nigeria,Walk In,Confirmed,Nigerian,2,POS,Emeka Okonkwo,June,2024,%Q,Q2
BK04038,2024-10-20,2024-11-07,2024-11-14,7,Deluxe,89222,0,89222,624554,Leisure,Individual Guest,Online Travel Agent,Completed,Nigerian,3,Credit Card,Direct Booking,November,2024,%Q,Q4
BK04039,2024-09-20,2024-10-29,2024-11-08,10,Presidential,379982,0,379982,3799820,Leisure,Individual Guest,Travel Agent,Completed,Nigerian,4,Bank Transfer,Amaka Osei,October,2024,%Q,Q4
BK04040,2023-04-10,2023-05-03,2023-05-08,5,Standard,62335,15,52985,264924,Corporate,FBN Holdings,Corporate Agreement,Completed,French,3,Bank Transfer,Tunde Adeyemi,May,2023,%Q,Q2
BK04041,2024-07-09,2024-07-25,2024-07-28,3,Suite,168506,15,143230,429690,Corporate,Zenith Bank,Online Travel Agent,Confirmed,Nigerian,2,Cash,Emeka Okonkwo,July,2024,%Q,Q3
BK04042,2024-05-19,2024-07-01,2024-07-12,11,Executive,106009,15,90108,991184,Corporate,Dangote Group,Corporate Agreement,Completed,Chinese,1,Corporate Account,Direct Booking,July,2024,%Q,Q3
BK04043,2024-01-19,2024-03-06,2024-03-18,12,Presidential,352041,20,281633,3379594,Corporate,Air Peace,Travel Agent,Completed,British,3,Corporate Account,Tunde Adeyemi,March,2024,%Q,Q1
BK04044,2023-04-06,2023-04-15,2023-04-28,13,Standard,62002,15,52702,685122,Government,Conoil,Direct,Completed,Nigerian,1,Corporate Account,Chioma Eze,April,2023,%Q,Q2
BK04045,2024-08-12,2024-08-18,2024-08-19,1,Standard,50396,5,47876,47876,Corporate,Nestle Nigeria,Direct,Completed,Nigerian,1,Cash,Amaka Osei,August,2024,%Q,Q3
BK04046,2024-04-02,2024-05-07,2024-05-10,3,Presidential,391854,0,391854,1175562,Leisure,Individual Guest,Travel Agent,Completed,Indian,1,Credit Card,Direct Booking,May,2024,%Q,Q2
BK04047,2023-02-06,2023-03-03,2023-03-12,9,Standard,53659,5,50976,458784,Group,Individual Guest,Direct,Completed,Nigerian,4,POS,Emeka Okonkwo,March,2023,%Q,Q1
BK04048,2024-08-03,2024-09-24,2024-10-04,10,Executive,128112,10,115301,1153008,Government,Chevron Nigeria,Direct,Confirmed,Nigerian,3,Cash,Amaka Osei,September,2024,%Q,Q3
BK04049,2023-09-21,2023-09-21,2023-09-28,7,Executive,109603,0,109603,0,MICE,Chevron Nigeria,Travel Agent,No Show,French,3,Cash,Amaka Osei,September,2023,%Q,Q3
BK04050,2024-04-17,2024-06-15,2024-06-27,12,Suite,168487,0,168487,2021844,Leisure,Individual Guest,Direct,Completed,Indian,4,Corporate Account,Direct Booking,June,2024,%Q,Q2
